,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
324,1934,https://recalls-rappels.canada.ca/en/alert-recall/harmonie-brand-iga-brand-co-op-brand-western-family-brand-and-unbranded-frozen,"Harmonie brand, IGA brand, Co-op brand, Western Family brand and unbranded frozen vegetable products recalled due to Listeria monocytogenes","Harmonie brand, IGA brand, Co-op brand, Western Family brand and unbranded frozen vegetable products recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
May 7, 2016
Type of…",2016-05-07,Microbiological - Listeria,Retail,BC 126833300,"Alberta, British Columbia, Manitoba, Possibly National, Saskatchewan",Class 1
325,1935,https://recalls-rappels.canada.ca/en/alert-recall/webbersfood-brand-salamis-recalled-due-potential-presence-dangerous-bacteria,Webbersfood brand salamis recalled due to potential presence of dangerous bacteria,"Webbersfood brand salamis recalled due to potential presence of dangerous bacteria      
       
  
                        
             
Starting date:
May 6, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2016-05-06,Microbiological - Clostridium botulinum,Retail,Webbersfood Ltd.,Nova Scotia,Class 1
326,1936,https://recalls-rappels.canada.ca/en/alert-recall/stahlbush-island-farms-brand-cut-green-beans-recalled-due-listeria-monocytogenes,Stahlbush Island Farms brand Cut Green Beans recalled due to Listeria monocytogenes,"Stahlbush Island Farms brand Cut Green Beans recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
May 6, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-05-06,Microbiological - Listeria,Retail,"Canadian Choice Wholesalers Ltd., Coopérative d'Alentour Inc. , Horizon Distributors, Koyo Foods Inc., Ontario Natural Food Co-Op, PSC Natural Foods Ltd., UNFI Canada Central Region, UNFI Canada Grocery West","Alberta, British Columbia, Manitoba, Nova Scotia, Ontario, Possibly National, Quebec, Saskatchewan, Northwest Territories, Yukon",Class 1
327,1937,https://recalls-rappels.canada.ca/en/alert-recall/alasko-brand-iqf-regular-mixed-frozen-vegetables-recalled-due-listeria-monocytogenes,Alasko brand IQF Regular Mixed Frozen Vegetables recalled due to Listeria monocytogenes,"Alasko brand IQF Regular Mixed Frozen Vegetables recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
May 6, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-05-06,Microbiological - Listeria,Hotel/Restaurant/Institutional,Alasko Foods Inc.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
328,1939,https://recalls-rappels.canada.ca/en/alert-recall/cookin-greens-organic-brand-blend-kale-sweet-corn-peas-recalled-due-listeria,"Cookin' Greens Organic brand A Blend of Kale, Sweet Corn & Peas recalled due to Listeria monocytogenes","Cookin' Greens Organic brand A Blend of Kale, Sweet Corn & Peas recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
May 6, 2016
Type of communication:
Recall
Alert…",2016-05-06,Microbiological - Listeria,Retail,Cookin' Greens,National,Class 1
329,1940,https://recalls-rappels.canada.ca/en/alert-recall/choripdong-brand-frozen-seafood-products-recalled-due-undeclared-egg-1,Choripdong brand frozen seafood products recalled due to undeclared egg,"Choripdong brand frozen seafood products recalled due to undeclared egg      
       
  
                        
             
Starting date:
May 5, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (…",2016-05-05,Allergen - Egg,Retail,Seoul Trading Corporation,"Alberta, British Columbia, Manitoba, Possibly National, Saskatchewan",Class 1
338,1941,https://recalls-rappels.canada.ca/en/alert-recall/organic-nature-brand-frozen-organic-sweet-peas-recalled-due-listeria-monocytogenes-0,Organic by Nature brand frozen Organic Sweet Peas recalled due to Listeria monocytogenes,"Organic by Nature brand frozen Organic Sweet Peas recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
May 4, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food…",2016-05-04,Microbiological - Listeria,Retail,Costco Wholesale Canada Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
342,1942,https://recalls-rappels.canada.ca/en/alert-recall/organic-nature-brand-frozen-organic-butternut-squash-and-organic-vegetable-medley,Organic by Nature brand frozen Organic Butternut Squash and Organic Vegetable Medley recalled due to Listeria monocytogenes,"Organic by Nature brand frozen Organic Butternut Squash and Organic Vegetable Medley recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
May 3, 2016
Type of communication:…",2016-05-03,Microbiological - Listeria,Retail,Costco Wholesale Canada Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
343,1943,https://recalls-rappels.canada.ca/en/alert-recall/aroy-mak-and-yutaka-brand-fish-products-recalled-due-undeclared-egg,Aroy Mak and Yutaka brand fish products recalled due to undeclared egg,"Aroy Mak and Yutaka brand fish products recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 29, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-04-29,Allergen - Egg,Retail,TFI Foods Ltd.,"Alberta, British Columbia, Manitoba, Ontario",Class 2
344,1944,https://recalls-rappels.canada.ca/en/alert-recall/wang-korea-brand-fish-sausage-products-recalled-due-undeclared-egg-0,Wang Korea brand fish sausage products recalled due to undeclared egg,"Wang Korea brand fish sausage products recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 28, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2016-04-28,Allergen - Egg,Retail,Pan Asia Food Company,"Alberta, Manitoba, Ontario, Possibly National, Quebec",Class 1
345,1945,https://recalls-rappels.canada.ca/en/alert-recall/wang-korea-brand-breaded-fish-cake-recalled-due-undeclared-egg,Wang Korea brand Breaded Fish Cake recalled due to undeclared egg,"Wang Korea brand Breaded Fish Cake recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 28, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-04-28,Allergen - Egg,10566,Pan Asia Food Co.,Retail,Class 2
346,1946,https://recalls-rappels.canada.ca/en/alert-recall/wang-korea-brand-fish-cake-recalled-due-undeclared-egg,Wang Korea brand Fish Cake recalled due to undeclared egg,"Wang Korea brand Fish Cake recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 26, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-04-26,Allergen - Egg,Retail,Redfrog Enterprises Ltd.,"Alberta, British Columbia",Class 2
347,1947,https://recalls-rappels.canada.ca/en/alert-recall/yuki-brand-sushi-style-imitation-crab-stick-recalled-due-undeclared-egg,Yuki brand Sushi Style Imitation Crab Stick recalled due to undeclared egg,"Yuki brand Sushi Style Imitation Crab Stick recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 23, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-04-23,Allergen - Egg,Retail,Five Star International Ltd.,Ontario,Class 1
348,1949,https://recalls-rappels.canada.ca/en/alert-recall/chongga-brand-fish-cake-products-recalled-due-undeclared-egg,Chongga brand Fish Cake products recalled due to undeclared egg,"Chongga brand Fish Cake products recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 23, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-04-23,Allergen - Egg,Retail,2169494 Ontario Inc. (PK Trading),"Prince Edward Island, Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec",Class 1
349,1951,https://recalls-rappels.canada.ca/en/alert-recall/yamada-brand-frozen-imitation-seafood-products-recalled-due-undeclared-egg,Yamada brand frozen imitation seafood products recalled due to undeclared egg,"Yamada brand frozen imitation seafood products recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 23, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-04-23,Allergen - Egg,Retail,Tokyo Y2K Import Export Canada Inc.,"Ontario, Possibly National, Quebec",Class 1
350,1952,https://recalls-rappels.canada.ca/en/alert-recall/fish-cake-recalled-due-undeclared-egg,Fish Cake recalled due to undeclared egg,"Fish Cake recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 21, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:
Allergen - Egg…",2016-04-21,Allergen - Egg,"Retail, Hotel/Restaurant/Institutional",Pan Asia Food Co. Ltd.,"Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec",Class 2
351,1953,https://recalls-rappels.canada.ca/en/alert-recall/caraway-pepper-salami-manufactured-webbersfood-ltd-recalled-due-potential-presence,Caraway-pepper salami manufactured by Webbersfood Ltd. recalled due to potential presence of dangerous bacteria,"Caraway-pepper salami manufactured by Webbersfood Ltd. recalled due to potential presence of dangerous bacteria      
       
  
                        
             
Starting date:
April 21, 2016
Type of communication:
Recall…",2016-04-21,Microbiological - Clostridium botulinum,Retail,Webbersfood Ltd.,Nova Scotia,Class 1
352,1954,https://recalls-rappels.canada.ca/en/alert-recall/frozen-fish-cake-recalled-due-undeclared-egg,Frozen Fish Cake recalled due to undeclared egg,"Frozen Fish Cake recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 20, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:…",2016-04-20,Allergen - Egg,"Retail, Hotel/Restaurant/Institutional",Samjin International Inc.,"Nova Scotia, Ontario",Class 2
353,1955,https://recalls-rappels.canada.ca/en/alert-recall/dough-products-recalled-mimi-foods-inc-due-pieces-metal,Dough products recalled by Mimi Foods Inc. due to pieces of metal,"Dough products recalled by Mimi Foods Inc. due to pieces of metal      
       
  
                        
             
Starting date:
April 20, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2016-04-20,Extraneous Material,10528,National,"Hotel/Restaurant/Institutional, Retail",Class 2
354,1956,https://recalls-rappels.canada.ca/en/alert-recall/wang-korea-brand-fish-cake-products-recalled-due-undeclared-egg,Wang Korea brand Fish Cake products recalled due to undeclared egg,"Wang Korea brand Fish Cake products recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 20, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-04-20,Allergen - Egg,Retail,Pan Asia Food Co. Ltd.,"Ontario, Quebec",Class 2
355,1957,https://recalls-rappels.canada.ca/en/alert-recall/365-everyday-value-brand-mango-fruit-bars-recalled-due-undeclared-coconut-and,365 Everyday Value brand Mango Fruit Bars recalled due to undeclared coconut and strawberry,"365 Everyday Value brand Mango Fruit Bars recalled due to undeclared coconut and strawberry      
       
  
                        
             
Starting date:
April 20, 2016
Type of communication:
Recall
Alert sub-type:
Food…",2016-04-20,"Allergen - Coconut, Allergen - Other",Retail,Horizon Distributors Ltd.,British Columbia,Class 3
356,1958,https://recalls-rappels.canada.ca/en/alert-recall/soyspring-brand-ladies-soybean-drink-recalled-due-undeclared-milk-0,Soyspring brand Ladies' Soybean Drink recalled due to undeclared milk,"Soyspring brand Ladies' Soybean Drink recalled due to undeclared milk      
       
  
                        
             
Starting date:
April 19, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2016-04-19,Allergen - Milk,Retail,Hung Gay Enterprises Ltd.,"Alberta, British Columbia, Manitoba, Possibly National, Quebec",Class 1
357,1959,https://recalls-rappels.canada.ca/en/alert-recall/asian-star-brand-shrimp-shaped-surimi-and-lobster-tail-shaped-surimi-recalled-due-0,Asian Star brand Shrimp Shaped Surimi and Lobster Tail Shaped Surimi recalled due to undeclared egg,"Asian Star brand Shrimp Shaped Surimi and Lobster Tail Shaped Surimi recalled due to undeclared egg      
       
  
                        
             
Starting date:
April 16, 2016
Type of communication:
Recall
Alert sub-type…",2016-04-16,Allergen - Egg,Retail,9281-4268 Québec Inc. (A1 Ocean Fish Kosher Fish market),National,Class 1
361,1962,https://recalls-rappels.canada.ca/en/alert-recall/michel-et-augustin-brand-super-cookies-melty-middle-recalled-due-undeclared-almond-0,Michel et Augustin brand Super Cookies with melty middle recalled due to undeclared almond,"Michel et Augustin brand Super Cookies with melty middle recalled due to undeclared almond      
       
  
                        
             
Starting date:
April 15, 2016
Type of communication:
Recall
Alert sub-type:
Updated…",2016-04-15,Allergen - Tree Nut,Retail,Gastronomia,Quebec,Class 1
365,1963,https://recalls-rappels.canada.ca/en/alert-recall/nature-s-touch-brand-organic-berry-cherry-blend-recalled-due-hepatitis,Nature's Touch brand Organic Berry Cherry Blend recalled due to Hepatitis A,"Nature's Touch brand Organic Berry Cherry Blend recalled due to Hepatitis A      
       
  
                        
             
Starting date:
April 15, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-04-15,Microbiological - Other,Retail,Nature's Touch,"New Brunswick, Nova Scotia, Ontario, Quebec, Newfoundland and Labrador",Class 1
